id,lon,lat,highway
295,-93.172147,44.9619694,"[4, 0, 0]"
296,-93.1721497,44.9628892,"[4, 0, 0]"
297,-93.1721535,44.9640774,"[4, 0, 0]"
298,-93.1721448,44.9652704,"[4, 0, 0]"
299,-93.1721477,44.9664666,"[4, 0, 0]"
300,-93.1721428,44.9676526,"[4, 0, 0]"
301,-93.1721411,44.9686928,"[1, 0, 0]"
302,-93.124434,44.9350215,"[4, 0, 0]"
303,-93.124424,44.9341171,"[3, 0, 0]"
304,-93.179799,44.9652535,"[3, 0, 0]"
305,-93.1810486,44.9652455,"[4, 0, 0]"
306,-93.182291,44.965241,"[3, 0, 0]"
307,-93.0870553,44.9457836,"[5, 0, 0]"
308,-93.0879886,44.9465164,"[5, 0, 0]"
309,-93.0887276,44.9473139,"[4, 0, 0]"
310,-93.0894698,44.9480739,"[4, 0, 0]"
311,-93.0902551,44.9488845,"[4, 0, 0]"
312,-93.0909893,44.9496824,"[4, 0, 0]"
313,-93.0916828,44.9504563,"[4, 0, 0]"
314,-93.098759,44.9584948,"[3, 1, 0]"
315,-93.0986072,44.9594666,"[4, 0, 0]"
316,-93.0982425,44.9608266,"[2, 0, 0]"
317,-93.0979929,44.9619352,"[5, 0, 0]"
318,-93.097917,44.9633996,"[2, 0, 0]"
319,-93.0979178,44.9640037,"[4, 0, 0]"
320,-93.0979217,44.9647622,"[3, 1, 0]"
321,-93.096351,44.964753,"[3, 0, 0]"
322,-93.096352,44.965029,"[3, 0, 0]"
323,-93.096355,44.966059,"[3, 0, 0]"
324,-93.0963593,44.9671254,"[3, 0, 0]"
325,-93.0963632,44.9681503,"[3, 0, 0]"
326,-93.096364,44.9691735,"[3, 0, 0]"
327,-93.0963746,44.9701706,"[3, 0, 0]"
328,-93.096369,44.971068,"[3, 0, 0]"
329,-93.096372,44.971977,"[3, 0, 0]"
330,-93.096375,44.972883,"[3, 0, 0]"
331,-93.096379,44.973781,"[4, 0, 0]"
332,-93.096382,44.974684,"[4, 0, 0]"
333,-93.0963857,44.9755962,"[4, 0, 0]"
334,-93.0963901,44.9764872,"[4, 0, 0]"
335,-93.0963988,44.9774003,"[3, 0, 0]"
336,-93.0963942,44.9786402,"[2, 0, 0]"
337,-93.0963924,44.9794975,"[3, 0, 0]"
338,-93.0963904,44.9804259,"[2, 0, 0]"
339,-93.0963904,44.9808145,"[2, 0, 0]"
340,-93.0964208,44.9846176,"[4, 0, 0]"
341,-93.0964226,44.9852575,"[3, 0, 0]"
342,-93.0964417,44.9899698,"[3, 0, 0]"
343,-93.0964404,44.9907454,"[4, 0, 0]"
344,-93.0964416,44.9918727,"[3, 0, 0]"
345,-93.0963514,44.9636295,"[1, 1, 0]"
346,-93.0963428,44.9639878,"[4, 0, 0]"
347,-93.1415648,44.9639137,"[3, 0, 0]"
348,-93.1440884,44.9639164,"[4, 0, 0]"
349,-93.1491677,44.9639029,"[4, 0, 0]"
350,-93.1517225,44.9638859,"[4, 0, 0]"
351,-93.1542833,44.9638645,"[4, 0, 0]"
352,-93.15687,44.9638476,"[3, 0, 0]"
353,-93.1314399,44.9638973,"[3, 0, 0]"
354,-93.1339794,44.9638909,"[4, 0, 0]"
355,-93.136498,44.963889,"[3, 0, 0]"
356,-93.0806513,44.9883169,"[3, 0, 0]"
357,-93.080857,44.989129,"[3, 0, 0]"
358,-93.081297,44.990035,"[2, 0, 0]"
359,-93.0989623,44.9901587,"[3, 0, 0]"
360,-93.0977076,44.9904484,"[3, 0, 0]"
361,-93.178561,44.949454,"[4, 0, 0]"
362,-93.1807251,44.9494601,"[3, 0, 0]"
363,-93.1813295,44.9494654,"[3, 0, 0]"
364,-93.1827289,44.9494551,"[4, 0, 0]"
365,-93.1841613,44.949445,"[4, 0, 0]"
366,-93.18575,44.949442,"[4, 0, 0]"
367,-93.1873653,44.9494439,"[3, 0, 0]"
368,-93.1237855,44.9494137,"[2, 1, 0]"
369,-93.126315,44.94943,"[4, 0, 0]"
370,-93.128852,44.949434,"[4, 0, 1]"
371,-93.13139,44.949436,"[4, 0, 0]"
372,-93.133212,44.949437,"[4, 0, 0]"
373,-93.134824,44.949438,"[4, 0, 0]"
374,-93.136465,44.949436,"[4, 0, 0]"
375,-93.139011,44.949429,"[4, 0, 0]"
376,-93.141551,44.949426,"[4, 0, 0]"
