src,dst,weight,highway
118372740,118863656,244.444,secondary
118372745,118736010,23.252,tertiary
118372745,118647797,118.587,tertiary
118373155,118807570,30.102,secondary
118373155,118474196,28.633,secondary
118373155,1912718977,57.267,secondary_link
118373173,118373214,144.572,residential
118373173,118373322,159.885,residential
118373173,118373301,38.764,residential
118373214,118373301,320.46099999999984,residential
118373214,118485450,65.53999999999999,residential
118373301,118451840,141.239,residential
118373322,118519052,92.431,residential
118373322,118519027,86.89899999999999,residential
118373346,118373387,208.828,residential
118373387,118910988,789.2769999999999,tertiary
118373387,118466443,150.107,tertiary
118375756,118375760,102.526,residential
118375760,118766479,228.997,residential
118375760,118779423,75.973,residential
118375763,118635671,75.104,secondary
118375763,118375792,376.83900000000006,residential
118375763,118635668,56.06399999999999,secondary
118375798,118375810,97.027,residential
118375810,118789238,39.793,tertiary
118375810,118649182,45.558,tertiary
118375839,118656639,52.845,tertiary
118375839,118579423,210.617,tertiary
118375839,683854867,140.88,residential
118375954,118590899,133.557,tertiary
118375954,118375974,76.673,motorway_link
118375954,118488250,47.979,tertiary
118375974,118488250,49.978,motorway_link
118375974,118375986,280.552,motorway_link
118375986,118538926,736.9190000000001,motorway
118375986,118412600,150.796,motorway
118376049,1635950687,9.85,tertiary
118376049,118376063,29.274,motorway_link
118376049,118434901,35.904,tertiary
118376063,118376083,160.89499999999998,motorway_link
118376063,118434901,38.57,motorway_link
118376083,1638203451,182.313,motorway
118376083,118412554,479.996,motorway
118376305,118531776,58.68899999999999,motorway_link
118376305,118597883,96.423,secondary
118376305,118531780,41.526,secondary
118376312,118376349,174.091,residential
118376349,118556110,134.842,secondary
118376349,118578738,71.047,secondary
118376362,118597883,53.465,secondary
118376362,118376399,38.647000000000006,tertiary
118376399,118963117,79.243,tertiary
118376449,118589859,3709.520999999999,residential
118376592,118559850,180.413,residential
118376592,118963126,85.703,unclassified
118376592,2465570980,366.799,unclassified
118378182,7202888916,77.086,tertiary
118378182,5737471657,61.597,tertiary
118378182,118378204,199.33000000000004,residential
118378826,118378827,52.233,residential
118378827,118812666,294.546,residential
118378827,118635715,283.825,residential
118379682,118814392,564.3990000000001,motorway
118379682,1614242684,589.085,motorway_link
118379696,118379702,14.852,residential
118379696,118415142,14.57,residential
118379696,118415119,75.949,residential
118379709,118562356,139.906,residential
118380337,118516563,78.281,residential
118381245,1635701899,13.479,motorway_link
118381245,118514672,29.167,secondary
118381245,118576015,146.13,secondary
118381245,118514683,22.829,secondary
118381245,1635701890,12.059,secondary
118381255,118711376,319.461,motorway_link
118381255,118493998,30.521,motorway_link
118381255,1635701899,21.017,motorway_link
118381358,118505581,37.119,secondary
118381358,1614242691,486.4,secondary
118381358,1614242681,41.957,motorway_link
118381605,118415399,72.98599999999999,motorway
118381605,118381696,852.0659999999997,motorway_link
118381605,118907428,1586.3459999999995,motorway
118381696,118768647,751.935,motorway
118381696,118418407,125.747,motorway
118382584,6813053749,820.276,unclassified
118382584,118446015,211.816,unclassified
118382584,118445955,439.5540000000001,unclassified
118383167,118605160,198.663,residential
118383167,118699346,103.168,tertiary
118383167,118788883,55.534,tertiary
118383302,118383315,64.836,residential
118383315,119013157,205.14,residential
118383315,118809588,146.776,residential
118383394,118892374,30.204,residential
118383394,118383404,36.248000000000005,residential
118383394,118677124,67.575,residential
118383404,118892374,28.251,residential
118383404,118656184,80.246,residential
118383462,118492062,746.684,motorway
118383462,118383490,271.837,motorway_link
118383462,1635663909,323.597,motorway
118383490,118544983,38.439,primary
118383490,118903257,104.632,secondary
118384294,118384309,56.763000000000005,tertiary_link
