id,lon,lat,highway
476,-122.6737124,45.4933526,"[3, 0, 0]"
477,-122.6686226,45.451185,"[0, 3, 0]"
478,-122.6683811,45.4505575,"[0, 1, 1]"
479,-122.7048246,45.5463844,"[0, 0, 1]"
480,-122.6663928,45.5173954,"[2, 0, 0]"
481,-122.6663782,45.520328,"[2, 0, 0]"
482,-122.6660473,45.5213031,"[3, 0, 0]"
483,-122.6656946,45.5227322,"[2, 0, 0]"
484,-122.5479943,45.4930102,"[2, 1, 0]"
485,-122.5615562,45.542774,"[3, 0, 0]"
486,-122.7079054,45.5412899,"[0, 1, 2]"
487,-122.708932,45.5435523,"[0, 1, 2]"
488,-122.6957483,45.5341248,"[0, 2, 2]"
489,-122.6957584,45.5348414,"[0, 2, 2]"
490,-122.6957712,45.5355496,"[2, 1, 0]"
491,-122.6982851,45.4632656,"[3, 0, 0]"
492,-122.6987058,45.4628372,"[3, 0, 0]"
493,-122.6991471,45.4634584,"[3, 0, 0]"
494,-122.6790032,45.5589926,"[4, 0, 0]"
495,-122.6787168,45.5553133,"[3, 0, 0]"
496,-122.5649028,45.53385,"[2, 0, 0]"
497,-122.5643765,45.5347785,"[3, 0, 0]"
498,-122.6104255,45.4884548,"[3, 0, 0]"
499,-122.610387,45.488003,"[1, 0, 0]"
500,-122.6795276,45.6022509,"[0, 0, 3]"
501,-122.6784847,45.6014408,"[3, 0, 0]"
502,-122.726251,45.5489,"[0, 1, 0]"
503,-122.7271138,45.5496335,"[0, 3, 0]"
504,-122.7275245,45.5499028,"[0, 3, 0]"
505,-122.667318,45.5120044,"[3, 0, 0]"
506,-122.6672215,45.5147603,"[3, 0, 0]"
507,-122.6672345,45.5148281,"[2, 0, 0]"
508,-122.6651107,45.5227274,"[2, 0, 0]"
509,-122.789855,45.5705308,"[3, 0, 0]"
510,-122.7780184,45.6252292,"[0, 1, 0]"
511,-122.7780083,45.6238245,"[0, 1, 2]"
512,-122.7800455,45.62174,"[2, 1, 0]"
513,-122.7819629,45.6238447,"[0, 2, 1]"
514,-122.781474,45.624653,"[0, 2, 0]"
515,-122.5657678,45.5575175,"[2, 0, 0]"
516,-122.5653693,45.5578224,"[3, 0, 1]"
517,-122.5651876,45.5583118,"[0, 2, 0]"
518,-122.564384,45.5588883,"[0, 3, 0]"
519,-122.5635837,45.5596359,"[0, 2, 1]"
520,-122.5632075,45.5595462,"[0, 3, 0]"
521,-122.5632263,45.5589057,"[0, 3, 0]"
522,-122.5628771,45.5587591,"[3, 0, 0]"
