src,dst,weight,highway
294,43559,25.189,residential
294,43560,32.658,tertiary
295,67087,78.018,residential
296,67087,8.832,residential
296,33032,26.318,residential
297,16264,55.689,residential
297,48236,4.877,residential
297,21066,5.358,service
298,37684,50.776,residential
298,48238,243.999,residential
299,300,62.386,residential
299,48241,341.27,residential
300,301,43.867,residential
300,21406,7.763,residential
301,33634,15.87,residential
301,749,393.677,residential
302,303,24.939,residential
302,33637,19.186,residential
302,33645,68.51,residential
303,33640,53.748,residential
303,689,157.822,residential
304,58382,10.07,residential
304,14825,5.711,residential
304,321,78.35,residential
304,73179,8.838,residential
305,58382,92.414,residential
305,61129,102.684,tertiary
305,321,73.096,tertiary
306,66546,43.659,residential
306,530,213.976,residential
306,312,107.874,tertiary
306,40547,57.191,tertiary
307,32742,20.822,residential
307,66546,158.877,residential
308,65511,28.7,residential
308,54079,57.539,secondary
309,310,101.415,residential
309,34602,77.49000000000001,residential
309,34604,22.841,service
310,60109,320.718,residential
310,20385,303.453,cycleway
311,11638,15.735,residential
311,11635,10.333,residential
311,530,122.715,residential
312,67387,9.151,residential
312,67384,11.954,residential
312,67383,4.771,tertiary
313,314,170.42,residential
313,360,149.807,residential
313,612,112.865,residential
314,66021,99.287,tertiary
314,614,114.047,tertiary
315,316,128.766,residential
315,449,130.62699999999998,residential
316,317,107.654,residential
316,627,44.946,residential
317,686,88.662,residential
317,318,361.895,residential
318,69377,33.211,residential
318,69380,60.875,residential
319,320,222.062,residential
319,396,123.175,tertiary
319,539,109.852,tertiary
320,612,70.877,residential
320,611,110.755,residential
321,14779,5.382,tertiary
321,14755,210.43,residential
322,14755,5.930999999999999,residential
322,14822,57.533,residential
323,11481,83.19,residential
323,75350,10.785,residential
323,34951,45.633,tertiary
323,544,116.386,tertiary
324,11353,231.176,residential
324,54060,308.778,residential
324,54488,89.891,residential
324,352,90.425,residential
325,326,145.142,residential
325,65817,148.546,residential
325,415,197.861,residential
326,327,129.892,residential
326,19287,175.778,residential
327,597,113.416,residential
328,536,107.471,residential
328,11556,42.864,residential
329,330,165.392,residential
329,452,230.308,tertiary
329,551,176.548,tertiary
330,733,140.859,residential
330,13386,319.02,residential
331,11366,33.717,residential
332,333,100.997,residential
332,63868,29.251,residential
332,11643,75.942,residential
333,480,57.476,residential
333,334,158.60399999999998,residential
334,335,27.224,residential
