id,lon,lat,highway
47198,-115.3326212,36.160736,"[0, 3, 0]"
47199,-115.3317969,36.1602107,"[0, 3, 0]"
47200,-115.3328338,36.1603739,"[0, 3, 0]"
47201,-115.3328197,36.1601769,"[0, 3, 0]"
47202,-115.3322943,36.1599458,"[0, 3, 0]"
47203,-115.3312068,36.1605984,"[0, 3, 0]"
47204,-115.3310678,36.1610226,"[0, 3, 0]"
47205,-115.3326794,36.1621665,"[0, 3, 0]"
47206,-115.3324375,36.1617511,"[0, 3, 0]"
47207,-115.3324969,36.1622496,"[0, 3, 0]"
47208,-115.3322243,36.1617975,"[0, 3, 0]"
47209,-115.3321462,36.1624024,"[0, 3, 0]"
47210,-115.3318256,36.1618253,"[0, 3, 0]"
47211,-115.3322558,36.1629647,"[0, 2, 0]"
47212,-115.3324446,36.1628843,"[0, 3, 0]"
47213,-115.3321335,36.1624078,"[0, 3, 0]"
47214,-115.3326383,36.1628018,"[0, 3, 0]"
47215,-115.3323265,36.1623265,"[0, 3, 0]"
47216,-115.3328277,36.1627212,"[0, 3, 0]"
47217,-115.3325165,36.1622406,"[0, 3, 0]"
47218,-115.3330151,36.1626414,"[0, 3, 0]"
47219,-115.332699,36.1621576,"[0, 3, 0]"
47220,-115.3329904,36.1622312,"[0, 3, 0]"
47221,-115.3337791,36.1618934,"[0, 3, 0]"
47222,-115.3330889,36.1623836,"[0, 3, 0]"
47223,-115.333834,36.1620602,"[0, 3, 0]"
47224,-115.3331842,36.1625309,"[0, 3, 0]"
47225,-115.3338905,36.162232,"[0, 3, 0]"
47226,-115.3332737,36.1626787,"[0, 3, 0]"
47227,-115.3339468,36.1624029,"[0, 3, 0]"
47228,-115.3334454,36.1629508,"[0, 3, 0]"
47229,-115.3340818,36.1626698,"[0, 3, 0]"
47230,-115.3335512,36.1631044,"[0, 3, 0]"
47231,-115.3341745,36.16285,"[0, 3, 0]"
47232,-115.333657,36.1632577,"[0, 3, 0]"
47233,-115.3342313,36.1630137,"[0, 3, 0]"
47234,-115.3337571,36.163403,"[0, 3, 0]"
47235,-115.3342908,36.163185,"[0, 3, 0]"
47236,-115.3338578,36.163549,"[0, 3, 0]"
47237,-115.3343493,36.1633534,"[0, 3, 0]"
47238,-115.3339605,36.1636981,"[0, 3, 0]"
47239,-115.3344089,36.1635249,"[0, 3, 0]"
47240,-115.3340593,36.1638413,"[0, 3, 0]"
47241,-115.334468,36.1636952,"[0, 3, 0]"
47242,-115.317369,36.1603994,"[0, 3, 0]"
47243,-115.317384,36.1611636,"[0, 3, 0]"
47244,-115.205026,36.1951144,"[0, 1, 0]"
47245,-115.2053171,36.1941975,"[0, 1, 0]"
47246,-115.1758148,36.1413861,"[0, 3, 0]"
47247,-115.1748849,36.1409165,"[0, 2, 0]"
47248,-115.1742453,36.1416334,"[0, 4, 0]"
47249,-115.1734972,36.142472,"[0, 2, 0]"
47250,-115.1743622,36.1415024,"[0, 4, 0]"
47251,-115.1742093,36.1414075,"[2, 1, 0]"
47252,-115.1740845,36.141548,"[2, 1, 0]"
47253,-115.2193357,36.1973892,"[2, 1, 0]"
47254,-115.218503,36.1975368,"[2, 1, 0]"
47255,-115.2199344,36.1981584,"[0, 1, 0]"
47256,-115.2193253,36.1981489,"[2, 1, 0]"
47257,-115.246727,36.1876944,"[3, 0, 0]"
47258,-115.2465146,36.1876955,"[4, 0, 0]"
47259,-115.2459786,36.1882892,"[3, 0, 0]"
47260,-115.2460085,36.1868973,"[3, 0, 0]"
47261,-115.2459852,36.1876861,"[3, 0, 0]"
47262,-115.2294729,36.1592579,"[2, 1, 0]"
47263,-115.2298347,36.1592532,"[2, 1, 0]"
47264,-115.2294711,36.1593713,"[0, 3, 0]"
47265,-115.2200584,36.2028336,"[1, 0, 0]"
47266,-115.2200644,36.2023071,"[1, 0, 0]"
47267,-115.1375418,36.1750844,"[3, 0, 0]"
47268,-115.1378756,36.1752227,"[2, 0, 0]"
47269,-115.1396344,36.1759795,"[2, 0, 0]"
47270,-115.1463036,36.1772823,"[2, 0, 0]"
47271,-115.1464854,36.1772828,"[2, 0, 0]"
47272,-115.3007256,36.2499708,"[1, 1, 0]"
47273,-115.1032767,36.1792884,"[0, 3, 0]"
47274,-115.1070601,36.1812187,"[0, 0, 3]"
47275,-115.1070696,36.1808898,"[0, 0, 4]"
47276,-115.1074483,36.1809207,"[0, 0, 3]"
47277,-115.1073986,36.1812001,"[0, 0, 3]"
