id,lon,lat,highway
20718,-2.2315838,53.4888065,"[0, 2, 0]"
20719,-2.2313187,53.4885337,"[2, 1, 0]"
20720,-2.232329,53.4887173,"[0, 3, 0]"
20721,-2.2327315,53.4885976,"[0, 1, 0]"
20722,-2.2317894,53.4889339,"[0, 1, 0]"
20723,-2.232808,53.487938,"[4, 0, 0]"
20724,-2.2282597,53.4920289,"[0, 1, 0]"
20725,-2.2280429,53.4924449,"[2, 1, 0]"
20726,-2.230007,53.4921819,"[0, 1, 0]"
20727,-2.2305932,53.4922042,"[2, 1, 0]"
20728,-2.2511596,53.4741946,"[0, 0, 3]"
20729,-2.2511014,53.4742296,"[0, 0, 3]"
20730,-2.2511774,53.4740581,"[0, 0, 1]"
20731,-2.23691,53.4604571,"[2, 0, 1]"
20732,-2.236813,53.4610764,"[0, 2, 2]"
20733,-2.2280223,53.4672532,"[2, 0, 1]"
20734,-2.2374585,53.4641386,"[2, 0, 1]"
20735,-2.2283195,53.4674965,"[2, 0, 1]"
20736,-2.2281202,53.468099,"[2, 0, 1]"
20737,-2.2287175,53.4678047,"[0, 3, 0]"
20738,-2.2298801,53.4675011,"[2, 0, 1]"
20739,-2.2369015,53.4610781,"[0, 3, 0]"
20740,-2.2295452,53.4676971,"[0, 2, 1]"
20741,-2.2359039,53.461059,"[0, 1, 0]"
20742,-2.2285102,53.4678883,"[0, 1, 2]"
20743,-2.2274829,53.4655893,"[2, 0, 1]"
20744,-2.2368824,53.4619755,"[0, 0, 3]"
20745,-2.2284544,53.4662882,"[2, 0, 1]"
20746,-2.2329148,53.4708814,"[0, 2, 1]"
20747,-2.2331857,53.4712726,"[0, 1, 0]"
20748,-2.2332318,53.4714208,"[2, 0, 1]"
20749,-2.2331911,53.4711832,"[0, 2, 1]"
20750,-2.2326663,53.470548,"[2, 0, 1]"
20751,-2.2254736,53.4826549,"[0, 1, 0]"
20752,-2.2238047,53.4822404,"[0, 1, 0]"
20753,-2.2233576,53.4820932,"[0, 1, 0]"
20754,-2.2235708,53.4821633,"[0, 3, 0]"
20755,-2.2236819,53.4820441,"[0, 3, 0]"
20756,-2.2230309,53.4817025,"[0, 1, 0]"
20757,-2.2221752,53.4838525,"[2, 2, 0]"
20758,-2.2188492,53.484623,"[0, 0, 3]"
20759,-2.2203576,53.485314,"[2, 0, 1]"
20760,-2.2188517,53.4849553,"[0, 0, 4]"
20761,-2.2200354,53.4852036,"[0, 0, 3]"
20762,-2.2184757,53.4849047,"[0, 0, 4]"
20763,-2.2186568,53.4851226,"[0, 0, 3]"
20764,-2.2182969,53.4843986,"[0, 1, 0]"
20765,-2.2172141,53.4845782,"[2, 1, 0]"
20766,-2.2204171,53.4842766,"[2, 0, 1]"
20767,-2.2203406,53.4838284,"[2, 1, 0]"
20768,-2.2166954,53.4838591,"[0, 1, 0]"
20769,-2.2170236,53.4838622,"[2, 1, 0]"
20770,-2.2164854,53.4835113,"[0, 1, 0]"
20771,-2.2345475,53.4843923,"[0, 1, 0]"
20772,-2.234526,53.4842502,"[2, 2, 0]"
20773,-2.2219188,53.4891476,"[2, 1, 0]"
20774,-2.2212475,53.488041,"[0, 1, 0]"
20775,-2.2215296,53.4886714,"[2, 1, 0]"
20776,-2.2315536,53.472503,"[0, 0, 2]"
20777,-2.2324319,53.4802991,"[2, 1, 0]"
20778,-2.2314054,53.4809572,"[0, 1, 0]"
20779,-2.2309911,53.4810959,"[0, 1, 0]"
20780,-2.2310666,53.4810706,"[0, 3, 0]"
20781,-2.2315372,53.4800803,"[0, 3, 0]"
20782,-2.2311511,53.4806042,"[0, 2, 0]"
20783,-2.2308768,53.480293,"[0, 3, 0]"
20784,-2.231323,53.480551,"[0, 1, 0]"
20785,-2.2310563,53.4802352,"[0, 3, 0]"
20786,-2.2315301,53.4804921,"[0, 1, 0]"
20787,-2.2312522,53.4801721,"[0, 3, 0]"
20788,-2.2316949,53.4804403,"[0, 1, 0]"
20789,-2.2314229,53.4801171,"[0, 3, 0]"
20790,-2.2312871,53.4800367,"[0, 1, 0]"
20791,-2.2313734,53.480133,"[0, 3, 0]"
20792,-2.2310906,53.4800875,"[0, 1, 0]"
20793,-2.2311881,53.4801927,"[0, 3, 0]"
20794,-2.2308475,53.4801517,"[0, 1, 0]"
20795,-2.2309604,53.4802661,"[0, 3, 0]"
20796,-2.2306968,53.4802162,"[0, 1, 0]"
20797,-2.2308046,53.4803163,"[0, 3, 0]"
20798,-2.2318479,53.4798211,"[0, 1, 0]"
20799,-2.2313277,53.4808647,"[0, 1, 0]"
20800,-2.2309802,53.4809738,"[0, 3, 0]"
20801,-2.2312541,53.4807716,"[0, 1, 0]"
20802,-2.2308987,53.4808826,"[0, 3, 0]"
20803,-2.2307622,53.4807298,"[0, 3, 0]"
20804,-2.2309478,53.4806698,"[0, 3, 0]"
20805,-2.2306608,53.4803626,"[0, 3, 0]"
20806,-2.2370298,53.4835083,"[0, 0, 3]"
20807,-2.2367466,53.4837556,"[0, 0, 3]"
20808,-2.2580645,53.4737054,"[2, 1, 0]"
20809,-2.2577068,53.4732591,"[0, 1, 0]"
20810,-2.2581869,53.473307,"[0, 1, 0]"
20811,-2.2578619,53.4734234,"[0, 3, 0]"
20812,-2.2580287,53.4731905,"[0, 1, 0]"
20813,-2.2577324,53.4732862,"[0, 3, 0]"
20814,-2.2590345,53.4740558,"[0, 1, 0]"
20815,-2.25873,53.4737404,"[0, 1, 0]"
20816,-2.2589075,53.4739262,"[0, 3, 0]"
20817,-2.2584096,53.4741012,"[0, 1, 0]"
20818,-2.258581,53.4740398,"[0, 3, 0]"
20819,-2.2583046,53.4736841,"[2, 1, 0]"
20820,-2.2576612,53.4726573,"[0, 1, 0]"
20821,-2.258077,53.4730419,"[2, 1, 0]"
20822,-2.2575378,53.4729095,"[0, 1, 0]"
20823,-2.2578775,53.472806,"[0, 3, 0]"
20824,-2.2551075,53.4729112,"[2, 1, 0]"
20825,-2.2566841,53.4734426,"[0, 1, 0]"
20826,-2.2544305,53.4732105,"[0, 1, 0]"
20827,-2.2553788,53.4732052,"[0, 3, 0]"
20828,-2.2553413,53.4730463,"[0, 3, 0]"
20829,-2.2554323,53.4734388,"[0, 1, 0]"
20830,-2.2570368,53.4732917,"[0, 1, 0]"
20831,-2.2566786,53.4734275,"[0, 3, 0]"
20832,-2.2568964,53.4731672,"[0, 1, 0]"
20833,-2.2566209,53.4732672,"[0, 3, 0]"
20834,-2.2570925,53.4737917,"[2, 1, 0]"
20835,-2.2569255,53.473462,"[0, 2, 0]"
20836,-2.2573148,53.4736858,"[0, 1, 0]"
20837,-2.2571424,53.4740054,"[2, 1, 0]"
20838,-2.2576167,53.4738734,"[0, 1, 0]"
20839,-2.2577672,53.4742037,"[0, 1, 0]"
20840,-2.2501432,53.4664058,"[3, 0, 0]"
20841,-2.2498811,53.4669509,"[0, 2, 0]"
20842,-2.2508147,53.4666861,"[0, 1, 0]"
20843,-2.2498055,53.4668128,"[0, 3, 0]"
20844,-2.2501912,53.4667401,"[0, 1, 0]"
20845,-2.2508027,53.4665444,"[0, 1, 0]"
20846,-2.2502708,53.4666498,"[2, 1, 0]"
20847,-2.2497381,53.46652,"[0, 3, 0]"
20848,-2.2498737,53.4659183,"[2, 1, 0]"
20849,-2.250479,53.4660971,"[0, 1, 0]"
20850,-2.2502945,53.4657607,"[0, 1, 0]"
20851,-2.2503856,53.4659271,"[0, 3, 0]"
20852,-2.2499295,53.4660173,"[2, 1, 0]"
20853,-2.2520945,53.4661122,"[2, 2, 0]"
20854,-2.2525409,53.4659651,"[0, 1, 0]"
20855,-2.2394223,53.496748,"[0, 1, 0]"
20856,-2.2399831,53.4957682,"[0, 1, 2]"
20857,-2.2412471,53.4965579,"[0, 2, 0]"
20858,-2.2415036,53.4960815,"[0, 1, 2]"
20859,-2.2416199,53.4967026,"[0, 1, 0]"
20860,-2.2428569,53.4969549,"[0, 1, 2]"
20861,-2.2427397,53.49795,"[0, 2, 0]"
20862,-2.2320892,53.4166559,"[0, 1, 0]"
20863,-2.2324104,53.4165192,"[0, 2, 0]"
20864,-2.2325344,53.4161935,"[2, 2, 0]"
20865,-2.2313004,53.4186981,"[0, 2, 0]"
20866,-2.2318575,53.4188754,"[2, 1, 0]"
20867,-2.2159771,53.4550358,"[2, 0, 1]"
20868,-2.1742078,53.4698237,"[0, 3, 0]"
20869,-2.1742511,53.4699445,"[0, 3, 0]"
20870,-2.1725499,53.4699473,"[0, 1, 0]"
20871,-2.1726434,53.4700975,"[0, 1, 0]"
20872,-2.1743435,53.4701788,"[2, 1, 0]"
20873,-2.1742365,53.470194,"[2, 1, 0]"
20874,-2.1727322,53.4702171,"[0, 1, 0]"
20875,-2.1787757,53.4702295,"[0, 1, 0]"
20876,-2.1801448,53.4705286,"[0, 1, 0]"
20877,-2.1744145,53.4705522,"[0, 3, 0]"
20878,-2.1746343,53.4705637,"[0, 3, 0]"
20879,-2.1747221,53.4705683,"[0, 3, 0]"
20880,-2.1801131,53.4706552,"[0, 3, 0]"
20881,-2.1784737,53.4707107,"[0, 3, 0]"
20882,-2.1788626,53.4708316,"[0, 3, 0]"
20883,-2.1800205,53.4710241,"[0, 3, 0]"
20884,-2.1745822,53.4711442,"[0, 3, 0]"
20885,-2.1787465,53.4715006,"[0, 3, 0]"
20886,-2.1744079,53.4718623,"[0, 3, 0]"
20887,-2.1637523,53.472028,"[2, 1, 0]"
20888,-2.176314,53.4720319,"[0, 3, 0]"
20889,-2.1607637,53.4721715,"[2, 1, 0]"
20890,-2.1774086,53.472128,"[0, 3, 0]"
20891,-2.1785522,53.4722066,"[0, 3, 0]"
20892,-2.1788163,53.4722085,"[0, 3, 0]"
20893,-2.1791257,53.4722189,"[0, 3, 0]"
20894,-2.1791666,53.4722203,"[0, 3, 0]"
