id,lon,lat,highway
208,-1.1495816,52.9594958,"[5, 0, 1]"
209,-1.1536463,52.9674412,"[3, 0, 0]"
210,-1.2065665,52.9550689,"[3, 0, 0]"
211,-1.1866549,52.9379487,"[3, 0, 0]"
212,-1.1859748,52.938274,"[3, 0, 0]"
213,-1.1837355,52.9393567,"[4, 0, 0]"
214,-1.1826051,52.9398853,"[3, 0, 0]"
215,-1.1822759,52.9403376,"[3, 0, 0]"
216,-1.19338,52.9349408,"[2, 1, 0]"
217,-1.2008963,52.9325626,"[2, 1, 0]"
218,-1.2049712,52.933478,"[3, 0, 0]"
219,-1.2051783,52.9337146,"[3, 0, 0]"
220,-1.204447,52.9335997,"[3, 0, 0]"
221,-1.2046987,52.9334627,"[3, 0, 0]"
222,-1.2049843,52.9338844,"[3, 0, 0]"
223,-1.204581,52.9338702,"[3, 0, 0]"
224,-1.1930524,52.90359,"[2, 0, 0]"
225,-1.1904854,52.904625,"[3, 0, 0]"
226,-1.1906578,52.9041491,"[3, 0, 0]"
227,-1.1906226,52.9041435,"[3, 0, 0]"
228,-1.1669614,52.9266726,"[3, 0, 0]"
229,-1.1740568,52.9362852,"[3, 0, 0]"
230,-1.1709099,52.9316852,"[3, 0, 0]"
231,-1.1638658,52.9226448,"[2, 0, 0]"
232,-1.164535,52.9231919,"[3, 0, 0]"
233,-1.1717266,52.91836,"[3, 0, 0]"
234,-1.1716561,52.9182538,"[3, 0, 0]"
235,-1.1641767,52.921531,"[3, 0, 0]"
236,-1.1622505,52.9188198,"[2, 0, 0]"
237,-1.2245728,52.9444163,"[3, 0, 0]"
238,-1.2281442,52.9485468,"[3, 0, 0]"
239,-1.2285277,52.9486037,"[3, 0, 0]"
240,-1.2305595,52.9471156,"[3, 0, 0]"
241,-1.2314006,52.9476277,"[3, 0, 0]"
242,-1.2348625,52.9458129,"[3, 0, 0]"
243,-1.2341687,52.946285,"[3, 0, 0]"
244,-1.24173,52.9482574,"[3, 0, 0]"
245,-1.2389929,52.9503865,"[3, 0, 0]"
246,-1.2383458,52.9509252,"[3, 0, 0]"
247,-1.2419301,52.9489427,"[3, 0, 0]"
248,-1.2303784,52.949454,"[3, 0, 0]"
249,-1.2267869,52.949621,"[3, 0, 0]"
250,-1.2388848,52.946749,"[3, 0, 0]"
251,-1.235181,52.950062,"[3, 0, 0]"
252,-1.2358551,52.9493874,"[3, 0, 0]"
253,-1.2297712,52.9503042,"[2, 0, 1]"
254,-1.2290923,52.9509655,"[3, 0, 0]"
255,-1.227327,52.9523537,"[4, 0, 0]"
256,-1.2257892,52.9548899,"[3, 0, 0]"
257,-1.2247158,52.9495852,"[3, 0, 0]"
258,-1.2225407,52.9448332,"[2, 0, 1]"
259,-1.2151571,52.9452768,"[0, 0, 3]"
260,-1.210209,52.9473087,"[0, 0, 3]"
261,-1.234131,52.9718148,"[4, 0, 0]"
262,-1.2347431,52.9812986,"[3, 0, 0]"
263,-1.2292165,52.9480803,"[3, 0, 0]"
264,-1.2267435,52.9469541,"[3, 0, 0]"
265,-1.2338186,52.9453077,"[2, 0, 0]"
266,-1.231947,52.9498018,"[2, 0, 2]"
267,-1.2378241,52.9476694,"[3, 0, 0]"
268,-1.2367774,52.9485861,"[3, 0, 0]"
269,-1.2361683,52.9491206,"[3, 0, 0]"
270,-1.2324757,52.9471458,"[3, 0, 0]"
271,-1.2353397,52.9467746,"[3, 0, 0]"
272,-1.2369456,52.9473157,"[3, 0, 0]"
273,-1.235756,52.9468923,"[3, 0, 0]"
274,-1.2351248,52.9475457,"[3, 0, 0]"
275,-1.2358824,52.9481724,"[3, 0, 0]"
276,-1.2340624,52.9471678,"[3, 0, 0]"
277,-1.2362987,52.9478063,"[3, 0, 0]"
278,-1.2353058,52.94873,"[3, 0, 0]"
279,-1.2332121,52.9476542,"[3, 0, 0]"
280,-1.23354,52.9491882,"[3, 0, 0]"
281,-1.2322826,52.9490074,"[2, 0, 1]"
282,-1.2256846,52.9437751,"[3, 0, 0]"
283,-1.2259139,52.944389,"[3, 0, 0]"
284,-1.2269752,52.9442621,"[2, 0, 0]"
285,-1.2257058,52.9459872,"[3, 0, 0]"
286,-1.2232868,52.9469034,"[3, 0, 0]"
287,-1.2211276,52.9431531,"[3, 0, 0]"
288,-1.2229616,52.9423577,"[3, 0, 0]"
289,-1.2244788,52.9464638,"[3, 0, 0]"
290,-1.2234988,52.9446175,"[4, 0, 0]"
291,-1.2220571,52.9427837,"[3, 0, 0]"
292,-1.2161517,52.9407269,"[0, 0, 3]"
293,-1.2111779,52.9424359,"[0, 0, 3]"
294,-1.2158547,52.9406983,"[0, 0, 3]"
295,-1.1902701,52.967717,"[3, 0, 0]"
296,-1.1907318,52.9652797,"[3, 0, 0]"
297,-1.2111485,52.9545493,"[4, 0, 0]"
298,-1.2237539,52.9549925,"[3, 0, 0]"
299,-1.1671124,52.9205057,"[3, 0, 0]"
300,-1.167232,52.9205155,"[3, 0, 0]"
301,-1.1671194,52.9199414,"[3, 0, 0]"
302,-1.1667708,52.920013,"[3, 0, 0]"
303,-1.1644513,52.921604,"[3, 0, 0]"
304,-1.1906982,52.9446478,"[2, 0, 0]"
305,-1.172014,52.9468598,"[3, 0, 0]"
306,-1.171986,52.9470425,"[3, 0, 0]"
307,-1.1719398,52.9468077,"[3, 0, 0]"
308,-1.1715669,52.9468312,"[3, 0, 0]"
309,-1.1716554,52.9467903,"[3, 0, 0]"
310,-1.1623482,52.9453829,"[3, 0, 0]"
311,-1.1622102,52.9452642,"[3, 0, 0]"
