id,lon,lat,highway1,highway2,highway3,highway4,highway5
224,-92.330838,34.662627,0,0,0,0,2
225,-92.330443,34.661792,0,0,0,0,2
226,-92.332303,34.661037,0,0,0,0,8
227,-92.3914577,34.7557088,3,0,0,0,0
228,-92.3918599,34.7521197,3,0,0,0,0
229,-92.400114,34.7123,3,0,0,0,0
230,-92.4001097,34.7126259,2,2,0,0,0
231,-92.4001084,34.7127239,2,2,0,0,0
232,-92.400105,34.712985,3,0,0,0,0
233,-92.2196273,34.7166188,2,0,0,0,0
234,-92.22439,34.717161,2,0,0,0,0
235,-92.358696,34.696238,0,0,0,0,2
236,-92.2709118,34.705923,2,0,0,0,0
237,-92.2713006,34.7367874,0,1,2,0,0
238,-92.2709973,34.7369202,0,3,0,0,0
239,-92.2701666,34.7364679,1,2,0,0,1
240,-92.267225,34.734954,3,0,0,0,0
241,-92.4738771,34.7651675,0,0,0,0,2
242,-92.429639,34.765253,0,0,0,0,2
243,-92.285396,34.742786,3,0,0,0,0
244,-92.288178,34.743899,1,0,4,0,0
245,-92.27981,34.702404,0,0,0,0,2
246,-92.279879,34.70227,0,0,0,0,6
247,-92.386224,34.689678,0,0,0,0,2
248,-92.387377,34.689753,0,0,0,0,6
249,-92.370892,34.675699,0,0,0,0,2
250,-92.370854,34.673954,0,2,0,0,2
251,-92.37635,34.674695,0,0,4,0,2
252,-92.376656,34.67372,0,0,0,0,6
253,-92.376817,34.674546,0,0,4,0,2
254,-92.31365,34.751224,0,4,0,0,2
255,-92.312573,34.751178,0,4,0,0,1
256,-92.343806,34.678155,0,5,0,0,0
257,-92.411503,34.767868,0,0,0,0,6
258,-92.41196,34.767876,0,0,0,0,8
259,-92.4124181,34.7678877,0,0,0,0,6
260,-92.2762437,34.7398131,0,0,0,0,2
261,-92.282423,34.742895,0,3,0,0,0
262,-92.282852,34.742693,1,2,0,0,0
263,-92.284737,34.742477,3,0,0,0,0
264,-92.282541,34.742378,1,2,0,0,0
265,-92.283023,34.742467,3,0,0,0,0
266,-92.452399,34.801217,0,0,0,0,2
267,-92.393727,34.7899018,3,0,0,0,0
268,-92.389381,34.79182,3,0,0,0,0
269,-92.388359,34.794627,2,0,0,0,0
270,-92.444124,34.641193,0,2,0,0,0
271,-92.3308853,34.7122414,0,0,0,0,6
272,-92.3295849,34.7121244,0,0,0,0,6
273,-92.3256878,34.7094672,0,0,0,0,6
274,-92.3271926,34.7082271,0,0,0,0,6
275,-92.324583,34.708459,0,0,0,0,6
276,-92.332137,34.705133,0,0,0,0,2
277,-92.3921249,34.7430158,0,0,4,0,2
278,-92.380158,34.636476,0,0,0,0,2
279,-92.381548,34.636604,0,0,4,0,2
280,-92.282902,34.716345,0,0,4,0,0
281,-92.270995,34.709144,3,0,0,0,0
282,-92.283483,34.71058,0,0,0,0,6
283,-92.282867,34.708582,0,0,0,0,2
284,-92.283385,34.709673,0,0,0,0,6
285,-92.42014,34.773282,0,0,0,0,2
286,-92.4201337,34.773769,0,0,0,0,8
287,-92.420128,34.774205,0,0,0,0,2
288,-92.3929606,34.7889608,3,0,0,0,0
289,-92.391766,34.785657,3,0,0,0,0
290,-92.3940959,34.7461123,1,4,0,0,0
291,-92.419802,34.77571,0,0,0,0,2
292,-92.331684,34.660179,0,0,0,0,6
293,-92.331139,34.660544,0,0,0,0,6
294,-92.330526,34.661003,0,0,0,0,2
295,-92.330907,34.659304,0,0,0,0,2
296,-92.307026,34.689136,2,5,0,0,0
297,-92.306343,34.6893691,3,0,0,0,0
298,-92.304225,34.6918936,3,0,0,0,0
299,-92.408009,34.721792,0,0,6,0,2
300,-92.408725,34.722027,0,0,0,0,2
301,-92.391738,34.7212224,0,0,4,0,2
302,-92.390949,34.722203,0,0,0,0,2
303,-92.3910608,34.7211925,0,0,4,0,2
304,-92.4082051,34.72009,0,0,4,0,2
305,-92.406799,34.720011,0,0,0,0,2
306,-92.395133,34.719688,0,0,0,0,2
307,-92.305242,34.743951,3,0,0,0,0
308,-92.3055658,34.7442552,1,0,4,0,0
309,-92.3055767,34.7439081,1,0,4,0,0
310,-92.292257,34.743581,1,0,1,1,0
311,-92.296787,34.743823,3,0,0,0,0
312,-92.377303,34.757187,0,0,0,0,4
313,-92.377163,34.757681,0,0,0,0,4
314,-92.377118,34.757842,0,4,0,0,2
315,-92.376013,34.7576,0,5,0,0,0
316,-92.374398,34.757172,0,4,0,0,2
317,-92.37462,34.758575,0,0,0,0,2
318,-92.371887,34.756841,0,4,0,0,2
319,-92.319831,34.678419,0,2,1,0,0
320,-92.317062,34.674546,0,0,0,0,4
321,-92.315777,34.674491,0,0,0,0,4
322,-92.324669,34.690046,0,2,1,0,0
323,-92.325203,34.690263,0,0,6,0,0
324,-92.3414424,34.745774,1,2,0,0,0
325,-92.3112299,34.7293602,0,0,0,0,2
326,-92.416484,34.759003,0,0,0,0,2
327,-92.4169344,34.7597763,0,0,4,0,2
328,-92.411356,34.758982,0,4,0,0,2
329,-92.423834,34.755774,0,0,0,0,4
330,-92.423747,34.7563671,0,0,0,0,6
331,-92.418068,34.754627,0,2,0,0,4
332,-92.418061,34.754744,0,2,0,0,2
333,-92.327627,34.762137,0,0,0,0,2
334,-92.382309,34.746779,3,0,0,0,0
335,-92.382272,34.745775,1,0,0,4,0
336,-92.354254,34.654458,0,0,0,0,6
337,-92.356245,34.654506,0,0,0,0,8
338,-92.358115,34.654171,0,0,0,0,6
339,-92.368044,34.654005,0,0,0,0,2
340,-92.3698332,34.6540145,0,0,0,0,6
341,-92.360935,34.655046,0,0,4,0,2
342,-92.359066,34.654001,0,0,0,0,2
343,-92.369483,34.65307,0,0,0,0,2
344,-92.3698718,34.6530665,0,0,0,0,6
345,-92.311099,34.744442,0,0,0,0,2
346,-92.331332,34.744961,3,0,0,0,0
347,-92.311384,34.744282,3,0,0,0,0
348,-92.386085,34.786441,0,0,0,0,6
349,-92.386244,34.78589,0,0,0,0,2
350,-92.415027,34.67555,0,0,0,0,2
351,-92.414157,34.675752,0,0,4,0,2
352,-92.2707942,34.7115631,3,0,0,0,0
353,-92.262828,34.712366,3,0,0,0,0
354,-92.25876,34.717938,1,4,0,0,0
355,-92.250724,34.716883,2,0,0,0,0
356,-92.414898,34.766991,0,0,0,0,6
357,-92.413589,34.765942,0,0,0,0,2
358,-92.436944,34.646033,0,0,0,0,6
359,-92.437191,34.647153,0,0,0,0,6
360,-92.3593354,34.7886419,0,0,0,0,2
361,-92.193016,34.715278,3,0,0,0,0
362,-92.189701,34.715287,3,0,0,0,0
363,-92.1894249,34.7152995,2,0,4,0,0
364,-92.184805,34.716983,3,0,0,0,0
365,-92.35842,34.784863,0,0,0,0,6
366,-92.359123,34.784675,0,0,0,0,2
367,-92.337299,34.784549,0,0,0,0,1
368,-92.337476,34.784267,0,0,0,0,1
