src,dst,weight,highway
258,14365,49.427,residential
258,14393,10.811,footway
258,14356,9.474,footway
259,42685,145.033,residential
259,499,100.187,tertiary
259,10989,48.136,tertiary
260,261,201.258,residential
260,42685,55.753,residential
260,11007,51.072,residential
260,10965,49.904,residential
261,262,201.415,residential
261,10957,51.027,residential
261,10955,48.781,residential
262,11002,131.671,residential
262,10967,50.649,residential
262,10938,49.16,residential
263,38783,8.337,residential
263,10937,55.532,residential
263,39213,21.283,secondary
263,39588,67.918,secondary
264,11052,53.213,residential
264,11069,48.942,residential
264,3688,101.633,residential
264,4950,100.076,residential
265,11052,257.806,residential
265,11018,52.142,residential
265,11086,51.41,residential
266,10958,53.3,residential
266,2384,100.743,residential
267,268,99.411,residential
267,10958,48.078,residential
267,5600,100.965,residential
267,4947,99.974,residential
268,3683,101.077,residential
269,9167,58.022,residential
269,9082,50.503,residential
269,9110,145.404,residential
270,9167,57.132,residential
270,9102,120.203,residential
270,9123,49.506,residential
270,29502,159.889,service
271,29500,24.887,residential
271,6151,26.118,tertiary
271,31362,32.577,tertiary
272,26839,16.247,residential
272,8108,87.422,residential
272,44655,192.428,tertiary
272,6044,165.657,tertiary
273,26839,15.813,residential
273,8110,80.329,residential
273,6043,161.779,tertiary
273,44653,193.433,tertiary
274,30432,64.172,secondary
274,30439,149.621,secondary
274,33727,10.452,residential
274,39929,6.431,residential
275,44646,9.005,residential
275,40948,188.5,residential
275,40974,9.496,residential
275,44645,9.151,residential
276,32535,36.46,residential
276,32536,18.962,residential
276,9182,60.127,residential
277,8669,69.869,residential
277,29666,3.035,residential
277,29667,96.51,residential
278,8595,58.489,residential
278,2432,196.213,residential
278,2431,105.78,residential
278,8669,64.505,residential
279,8705,59.39,residential
279,2520,90.588,residential
279,4382,105.7,residential
279,8595,58.266,residential
280,281,79.949,residential
280,2521,90.823,residential
280,2924,105.541,residential
280,8705,58.589,residential
281,282,90.758,residential
281,2522,90.901,residential
281,4383,105.46,residential
282,8613,44.701,residential
282,2523,90.955,tertiary
282,40471,71.838,tertiary
283,8634,54.375,residential
283,2149,93.872,residential
283,4385,105.3,residential
283,47222,8.951,residential
284,28229,6.373,residential
284,28222,81.64500000000001,secondary
284,28190,11.205,residential
284,28210,95.84,secondary
285,8941,50.338,residential
285,388,97.649,residential
285,387,104.273,residential
285,8980,47.407,residential
286,8941,51.176,residential
286,884,96.88,residential
286,883,42.346,residential
287,31910,9.553,residential
287,581,100.977,tertiary_link
287,6116,6.732,tertiary_link
288,13912,41.006,residential
288,13922,36.374,residential
288,17668,34.561,residential
289,19881,18.554,residential
289,18825,19.983,residential
289,9655,42.155,residential
290,38552,8.405,service
290,4877,196.029,residential
290,9642,50.061,residential
290,9646,50.194,residential
291,4878,196.316,residential
291,38539,33.388,residential
291,17777,2.602,residential
292,23457,8.01,tertiary
292,23458,8.875,tertiary
292,9681,50.65,residential
292,23453,8.14,residential
293,23473,8.128,residential
293,23472,8.372,residential
293,23478,8.863,residential
293,23468,9.374,residential
294,23495,7.228,residential
294,23494,9.333,residential
294,23502,9.608,residential
294,23490,8.763,residential
295,23513,7.932,residential
295,23512,8.035,residential
295,23517,9.389,residential
295,23506,9.553,residential
296,23537,7.931,tertiary
296,23546,11.631,residential
296,23538,8.961,tertiary
296,23532,12.009,residential
297,27110,7.474,residential
297,27109,9.087,residential
297,27128,10.742,residential
297,27101,10.041,residential
298,27174,8.332,residential
298,27173,8.395,residential
298,27179,11.286,residential
298,27159,11.275,residential
299,27220,7.765,residential
299,27219,8.796,residential
299,27235,9.907,residential
299,27207,10.308,residential
300,27307,10.408,residential
300,27286,8.829,residential
300,27293,7.812,residential
300,27292,8.748,residential
301,9750,55.042,residential
302,12623,9.566,residential
302,27837,8.879,residential
302,27822,8.963,residential
303,27801,8.862,residential
303,12467,87.469,tertiary
303,27780,7.943,tertiary
304,27166,8.875,residential
304,1202,170.73,residential
304,9752,51.528,residential
305,27167,8.326,residential
305,27168,7.82,residential
305,2315,171.064,residential
305,9758,105.791,residential
306,27165,8.033,residential
306,26967,78.739,tertiary
306,37479,48.315,tertiary
307,21731,8.254,residential
307,26828,3.949,tertiary
307,12798,5.056,tertiary
307,21708,95.632,secondary
307,21729,6.007,residential
308,21269,14.356,secondary
308,21738,8.347,secondary
308,21708,14.076,secondary
