id,lon,lat,highway
344,-77.0227874,38.8823132,"[3, 0, 0]"
345,-77.0312388,38.8829802,"[3, 0, 0]"
346,-77.01434,38.915569,"[2, 0, 0]"
347,-77.014374,38.915886,"[3, 0, 0]"
348,-76.9709393,38.8686631,"[4, 0, 0]"
349,-76.99303,38.842458,"[4, 0, 0]"
350,-76.9977851,38.8749162,"[0, 1, 0]"
351,-76.952216,38.865256,"[4, 0, 0]"
352,-76.9521998,38.8659714,"[4, 0, 0]"
353,-76.974206,38.849308,"[3, 0, 0]"
354,-77.0140866,38.8938824,"[3, 0, 0]"
355,-77.018804,38.932691,"[3, 0, 0]"
356,-77.0005587,38.874898,"[4, 0, 0]"
357,-76.949461,38.921037,"[2, 1, 0]"
358,-76.93696,38.9060745,"[3, 0, 0]"
359,-76.985506,38.879017,"[3, 0, 0]"
360,-76.9855059,38.8791063,"[3, 0, 0]"
361,-76.943539,38.881751,"[3, 0, 0]"
362,-76.943791,38.88161,"[3, 0, 0]"
363,-77.0245668,38.8820133,"[2, 0, 0]"
364,-77.0038383,38.8606326,"[0, 1, 0]"
365,-77.0264105,38.8760728,"[2, 2, 0]"
366,-77.003599,38.83071,"[2, 1, 0]"
367,-77.003601,38.829268,"[2, 1, 0]"
368,-77.011434,38.968217,"[3, 0, 0]"
369,-77.0161926,38.8998121,"[4, 0, 0]"
370,-76.9446074,38.9033061,"[0, 0, 1]"
371,-76.9446061,38.9037067,"[2, 0, 1]"
372,-77.0364849,38.8796515,"[3, 0, 0]"
373,-76.9992383,38.8533682,"[0, 1, 0]"
374,-76.999666,38.854268,"[0, 3, 0]"
375,-76.998373,38.853875,"[0, 3, 0]"
376,-76.958227,38.910608,"[0, 4, 0]"
377,-76.957915,38.910236,"[0, 2, 0]"
378,-76.9650733,38.9159707,"[0, 3, 0]"
379,-76.9651986,38.9149664,"[0, 3, 0]"
380,-76.973487,38.911762,"[0, 3, 0]"
381,-76.973202,38.910508,"[0, 2, 1]"
382,-76.9750184,38.909299,"[0, 2, 0]"
383,-77.0002929,38.8692503,"[3, 0, 0]"
384,-77.0546677,38.8921595,"[3, 0, 0]"
385,-77.0521225,38.8905028,"[3, 0, 0]"
386,-77.0010882,38.9529779,"[3, 0, 0]"
387,-77.065902,38.936288,"[3, 0, 0]"
388,-77.066386,38.937025,"[3, 0, 0]"
389,-76.9883157,38.8792771,"[4, 0, 0]"
390,-76.988084,38.879277,"[3, 0, 0]"
391,-77.082318,38.932501,"[0, 3, 0]"
392,-77.0819327,38.9323926,"[0, 3, 0]"
393,-77.0722976,38.9183467,"[3, 0, 1]"
394,-77.072937,38.918147,"[3, 0, 0]"
395,-77.0787591,38.9188415,"[1, 1, 1]"
396,-77.078774,38.919173,"[4, 0, 0]"
397,-77.094522,38.922823,"[1, 0, 0]"
398,-77.094326,38.922767,"[3, 0, 0]"
399,-77.094156,38.922714,"[1, 0, 0]"
400,-77.094173,38.923035,"[3, 0, 0]"
401,-77.092917,38.923297,"[1, 0, 0]"
402,-77.092749,38.923083,"[3, 0, 0]"
403,-77.092112,38.922856,"[1, 0, 0]"
404,-77.093641,38.923663,"[3, 0, 0]"
405,-77.094281,38.923679,"[3, 0, 0]"
406,-77.083774,38.95271,"[1, 0, 0]"
407,-77.083779,38.953315,"[4, 0, 0]"
408,-77.0820129,38.9521097,"[3, 0, 0]"
409,-77.0830212,38.9521084,"[1, 2, 0]"
410,-77.0728671,38.97053,"[4, 0, 0]"
411,-77.008863,38.88087,"[2, 0, 0]"
412,-77.0102955,38.881773,"[2, 0, 0]"
413,-77.080091,38.96102,"[4, 0, 0]"
414,-77.093048,38.921363,"[1, 0, 0]"
415,-77.091792,38.921466,"[1, 0, 0]"
416,-77.092075,38.921463,"[3, 0, 0]"
417,-77.092104,38.922084,"[3, 0, 0]"
418,-77.090884,38.922109,"[1, 0, 0]"
419,-77.094323,38.922383,"[3, 0, 0]"
420,-77.056615,38.919694,"[3, 0, 0]"
421,-77.058856,38.9209117,"[3, 0, 0]"
422,-77.0557384,38.8819089,"[3, 0, 0]"
423,-77.059216,38.882932,"[3, 0, 0]"
424,-77.0603512,38.8870766,"[2, 0, 0]"
425,-77.0311702,38.883067,"[3, 0, 0]"
426,-77.030002,38.8828562,"[3, 0, 0]"
427,-77.0284351,38.8828072,"[3, 0, 0]"
428,-77.059424,38.92162,"[3, 0, 0]"
429,-76.995958,38.849513,"[3, 0, 0]"
430,-77.0729723,38.9192401,"[3, 0, 0]"
431,-77.034293,38.936672,"[3, 0, 0]"
432,-77.0100729,38.8973465,"[2, 0, 1]"
433,-77.091845,38.922412,"[1, 0, 0]"
434,-77.092254,38.922352,"[3, 0, 0]"
435,-77.092566,38.922154,"[1, 0, 0]"
436,-77.0999196,38.9229475,"[3, 0, 0]"
437,-77.099138,38.922607,"[1, 0, 0]"
438,-77.0110335,38.8746349,"[2, 1, 0]"
439,-76.9726945,38.8878421,"[2, 0, 0]"
440,-76.973799,38.8887395,"[2, 1, 0]"
441,-76.973822,38.8889271,"[3, 0, 0]"
442,-76.9738285,38.8891568,"[3, 0, 1]"
443,-76.9738281,38.8893209,"[2, 0, 1]"
444,-76.9738292,38.8897878,"[2, 0, 0]"
445,-76.9737283,38.8902274,"[0, 2, 0]"
446,-76.9738299,38.8902128,"[3, 1, 0]"
447,-76.973826,38.8903111,"[2, 0, 1]"
448,-76.9738413,38.890681,"[3, 0, 0]"
449,-76.9738453,38.8909541,"[3, 1, 0]"
450,-77.033236,38.956216,"[4, 0, 0]"
451,-77.085888,38.907148,"[1, 0, 0]"
452,-77.0850283,38.9069716,"[3, 0, 0]"
453,-77.0841136,38.9066612,"[1, 0, 0]"
454,-77.0733466,38.917001,"[1, 1, 2]"
455,-77.0728902,38.9169996,"[4, 0, 0]"
456,-77.0727983,38.917003,"[2, 0, 1]"
457,-77.072538,38.917011,"[1, 1, 0]"
458,-76.995774,38.835984,"[3, 0, 0]"
459,-77.0013966,38.8652134,"[3, 0, 0]"
460,-77.0454173,38.9605649,"[3, 0, 0]"
461,-77.0445373,38.961475,"[3, 0, 0]"
462,-77.043519,38.960966,"[3, 0, 0]"
463,-77.0441513,38.9610216,"[3, 0, 0]"
464,-77.0450024,38.8847139,"[3, 0, 0]"
465,-77.0462961,38.9165696,"[3, 0, 0]"
466,-76.966884,38.910105,"[0, 3, 0]"
467,-76.964631,38.9116865,"[0, 2, 0]"
468,-76.964629,38.911889,"[0, 2, 0]"
469,-76.964743,38.912594,"[0, 3, 0]"
470,-76.999952,38.862257,"[1, 0, 0]"
471,-77.0499834,38.8867117,"[3, 0, 0]"
472,-77.0512355,38.9216017,"[2, 0, 2]"
473,-77.049533,38.9096411,"[3, 0, 0]"
474,-77.0530399,38.8993423,"[3, 1, 0]"
475,-76.9565225,38.8836282,"[2, 1, 0]"
476,-77.0559091,38.903748,"[1, 0, 1]"
477,-77.0151815,38.8948101,"[4, 0, 0]"
478,-77.0141826,38.8907986,"[3, 0, 0]"
479,-77.0122079,38.8179263,"[1, 2, 0]"
480,-77.0111762,38.8153503,"[1, 1, 0]"
481,-76.951865,38.896079,"[2, 0, 0]"
482,-76.951746,38.895971,"[2, 0, 0]"
483,-76.95157,38.895981,"[3, 0, 0]"
484,-77.0316293,38.8834684,"[2, 0, 2]"
485,-77.0317976,38.8849798,"[3, 0, 0]"
486,-77.0318611,38.8854562,"[3, 0, 0]"
487,-76.9902691,38.8751499,"[1, 0, 1]"
488,-76.9901477,38.8746334,"[3, 1, 0]"
489,-76.9900777,38.8737041,"[3, 0, 0]"
490,-76.9964211,38.8628658,"[3, 0, 0]"
491,-76.9772482,38.8898033,"[5, 0, 0]"
492,-76.9771362,38.8897734,"[2, 0, 1]"
493,-76.9769344,38.8897523,"[3, 0, 0]"
494,-76.9790703,38.9066575,"[5, 0, 0]"
495,-76.982947,38.9006504,"[4, 0, 0]"
496,-77.0523192,38.8899922,"[3, 0, 0]"
497,-77.078035,38.943162,"[3, 0, 0]"
498,-77.078289,38.942235,"[2, 0, 1]"
499,-77.076507,38.942216,"[3, 0, 0]"
500,-77.0102431,38.9072462,"[3, 0, 0]"
501,-77.0084546,38.9072316,"[3, 0, 0]"
502,-77.066353,38.924323,"[4, 0, 0]"
503,-76.994153,38.9168517,"[3, 0, 0]"
504,-76.9574863,38.8965631,"[3, 1, 0]"
505,-76.9994291,38.9524856,"[2, 1, 0]"
506,-76.9995161,38.9524718,"[2, 1, 0]"
507,-77.000328,38.952752,"[2, 1, 0]"
508,-77.0034193,38.9526384,"[2, 1, 0]"
509,-77.0040523,38.953029,"[2, 0, 1]"
510,-77.004233,38.953223,"[2, 0, 1]"
511,-77.00431,38.95333,"[2, 0, 0]"
512,-76.9707062,38.8909761,"[3, 0, 0]"
513,-76.9705694,38.8887652,"[3, 0, 0]"
