id,lon,lat,highway
451,2.3037705,48.8494246,"[4, 0, 0]"
452,2.3009297,48.8511732,"[5, 0, 0]"
453,2.2953648,48.8547095,"[3, 0, 0]"
454,2.2910099,48.857476,"[4, 0, 2]"
455,2.2956191,48.8605421,"[4, 0, 1]"
456,2.2976032,48.8617208,"[2, 0, 2]"
457,2.3019454,48.8624388,"[4, 0, 0]"
458,2.3014499,48.8618535,"[3, 2, 2]"
459,2.3001306,48.8576576,"[5, 0, 0]"
460,2.3051352,48.8592274,"[3, 0, 0]"
461,2.2913219,48.860435,"[2, 0, 0]"
462,2.2908634,48.8606037,"[3, 0, 0]"
463,2.2912356,48.8608186,"[3, 1, 0]"
464,2.2894425,48.8619692,"[0, 2, 1]"
465,2.3078041,48.859719,"[3, 0, 0]"
466,2.33055,48.8616238,"[2, 0, 0]"
467,2.3315419,48.8630051,"[2, 0, 0]"
468,2.3485666,48.879398,"[4, 0, 1]"
469,2.3348127,48.8699143,"[3, 1, 0]"
470,2.338689,48.8691782,"[4, 0, 0]"
471,2.3473075,48.8673701,"[3, 0, 1]"
472,2.3525504,48.8662268,"[4, 0, 0]"
473,2.353766,48.865977,"[4, 1, 0]"
474,2.3037021,48.8936999,"[2, 0, 0]"
475,2.2586805,48.8453291,"[4, 0, 0]"
476,2.3026724,48.8426289,"[4, 0, 0]"
477,2.2969985,48.8409161,"[3, 0, 2]"
478,2.2752394,48.8441241,"[2, 0, 0]"
479,2.3602744,48.8757867,"[3, 1, 0]"
480,2.3599793,48.8902351,"[4, 0, 0]"
481,2.3713598,48.8958144,"[4, 0, 0]"
482,2.3702842,48.8997118,"[3, 0, 0]"
483,2.3594381,48.8947847,"[2, 0, 1]"
484,2.3448325,48.8973872,"[2, 1, 0]"
485,2.3395439,48.8957519,"[4, 0, 0]"
486,2.3375759,48.8953189,"[4, 0, 0]"
487,2.3346365,48.8946561,"[3, 0, 0]"
488,2.3300973,48.8936232,"[3, 0, 0]"
489,2.3190875,48.8912377,"[3, 0, 0]"
490,2.3184911,48.8915685,"[4, 0, 0]"
491,2.3166761,48.8896898,"[3, 0, 0]"
492,2.314991,48.8879122,"[2, 0, 0]"
493,2.300307,48.8839595,"[5, 0, 0]"
494,2.3029851,48.8828366,"[4, 0, 0]"
495,2.3044922,48.882197,"[4, 0, 0]"
496,2.3087032,48.8840092,"[4, 0, 0]"
497,2.3130835,48.8866387,"[4, 0, 0]"
498,2.3458868,48.8303332,"[4, 0, 0]"
499,2.3598216,48.826327,"[3, 0, 0]"
500,2.36183,48.8330116,"[5, 0, 0]"
501,2.3621754,48.832738,"[4, 0, 0]"
502,2.361469,48.8335273,"[3, 0, 0]"
503,2.3613402,48.8334502,"[3, 0, 0]"
504,2.3612128,48.8334904,"[3, 0, 0]"
505,2.3598546,48.8339274,"[3, 0, 0]"
506,2.3585395,48.8355614,"[3, 0, 0]"
507,2.3651419,48.8291819,"[3, 0, 0]"
508,2.3489342,48.8567219,"[4, 0, 0]"
509,2.3609324,48.8521389,"[3, 1, 0]"
510,2.3601877,48.8168383,"[3, 0, 0]"
511,2.3333573,48.8337679,"[3, 0, 0]"
512,2.3257905,48.8739267,"[2, 1, 0]"
513,2.3242781,48.87525,"[4, 0, 1]"
514,2.3226225,48.8780545,"[4, 0, 0]"
515,2.317374,48.8804106,"[3, 0, 0]"
516,2.3170527,48.8807416,"[3, 0, 0]"
517,2.2960232,48.8751368,"[2, 0, 2]"
518,2.2969694,48.874578,"[2, 1, 2]"
519,2.2972956,48.8739778,"[2, 1, 2]"
520,2.2975047,48.8709454,"[3, 2, 1]"
521,2.299843,48.8651558,"[4, 0, 0]"
522,2.289499,48.8552724,"[3, 0, 2]"
523,2.2886492,48.8544184,"[4, 0, 0]"
524,2.2913769,48.851657,"[3, 0, 0]"
525,2.2923353,48.8506961,"[5, 0, 0]"
526,2.301822,48.8464821,"[3, 0, 0]"
527,2.3744337,48.8652947,"[4, 0, 0]"
528,2.4061085,48.8526951,"[4, 0, 0]"
529,2.4065708,48.8489527,"[4, 0, 0]"
530,2.4044722,48.8400886,"[4, 0, 0]"
531,2.4038122,48.8376805,"[3, 0, 0]"
532,2.4034875,48.8366973,"[4, 0, 0]"
533,2.3972957,48.832078,"[3, 0, 0]"
534,2.3605484,48.8291089,"[3, 0, 0]"
535,2.360699,48.8292395,"[3, 1, 0]"
536,2.362211,48.830241,"[2, 1, 1]"
537,2.3611254,48.8310148,"[2, 1, 0]"
538,2.3636624,48.8315812,"[4, 0, 0]"
539,2.3652678,48.8320827,"[3, 0, 0]"
540,2.364868,48.8323844,"[3, 0, 0]"
